Date,Time,State/UnionTerritory,Confirmed,Cured,Deaths
31-03-2020,8:30 PM,Madhya Pradesh,0.0008583220716607,0.0,0.0016741071428571
21-04-2020,5:00 PM,Puducherry,0.0001278352021622,0.0001769493924737,0.0
10-03-2020,6:00 PM,Punjab,1.826217173746302e-05,0.0,0.0
10-03-2020,6:00 PM,Haryana,3.652434347492604e-05,0.0,0.0
22-04-2020,5:00 PM,Maharashtra,0.0953467986412944,0.0425858204553497,0.1400669642857142
23-05-2020,8:20 PM,Gujarat,0.249625625479382,0.3638669340568597,0.4626116071428571
14-03-2020,6:00 PM,Kerala,0.0003469812630117,0.0001769493924737,0.0
29-04-2020,5:00 PM,Chhattisgarh,0.0006939625260235,0.0020054264480358,0.0
31-03-2020,8:30 PM,Sikkim,0.0,0.0,0.0
10-04-2020,5:00 PM,Odisha,0.0008035355564483,0.0001179662616491,0.0005580357142857
29-04-2020,5:00 PM,Sikkim,0.0,0.0,0.0
23-04-2020,5:00 PM,Delhi,0.0410533620658168,0.0427037867169989,0.0267857142857142
18-04-2020,5:00 PM,Odisha,0.0010957303042477,0.0012386457473162,0.0005580357142857
11-05-2020,10:03 PM,West Bengal,0.0376748602943862,0.0294325822814675,0.1060267857142857
06-05-2020,8:00 AM,Uttar Pradesh,0.0525950546038934,0.0582163501238645,0.03125
26-05-2020,06:13 PM,Kerala,0.0176047335549143,0.0319688569069246,0.0033482142857142
28-04-2020,5:00 PM,Punjab,0.0057160597538259,0.0041878022885454,0.0100446428571428
27-03-2020,10:00 AM,Ladakh,0.000237408232587,0.0001769493924737,0.0
19-05-2020,11:23 PM,Ladakh,0.0007852733847109,0.0025362746254571,0.0
15-05-2020,9:22 AM,Chhattisgarh,0.0012053033346725,0.0033030553261767,0.0
26-02-2020,6:00 PM,Kerala,5.4786515212389055e-05,0.0,0.0
18-03-2020,6:00 PM,Jammu and Kashmir,5.4786515212389055e-05,0.0,0.0
08-05-2020,8:00 AM,Chhattisgarh,0.0010774681325103,0.0022413589713341,0.0
26-05-2020,09:43 AM,Nagaland,0.0001643595456371,0.0,0.0
19-04-2020,5:00 PM,Goa,0.0001278352021622,0.0003538987849475,0.0
07-05-2020,8:00 AM,Mizoram,1.826217173746302e-05,0.0,0.0
30-04-2020,5:00 PM,Chandigarh,0.0010226816172979,0.0010027132240179,0.0
04-04-2020,6:00 PM,Punjab,0.0010409437890353,5.898313082458417e-05,0.0027901785714285
21-05-2020,8:40 PM,Puducherry,0.0004200299499616,0.0005898313082458,0.0
22-03-2020,6:00 PM,Lakshadweep,0.0,0.0,0.0
24-04-2020,5:00 PM,Goa,0.0001278352021622,0.000412881915772,0.0
18-05-2020,10:32 PM,Mizoram,1.826217173746302e-05,5.898313082458417e-05,0.0
11-05-2020,10:12 PM,Dadra and Nagar Haveli and Daman and Diu,1.826217173746302e-05,0.0,0.0
18-04-2020,5:00 PM,Karnataka,0.0067752657145987,0.0054264480358617,0.0072544642857142
26-04-2020,5:00 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0006488144390704,0.0
02-04-2020,6:00 PM,West Bengal,0.0009678951020855,0.0003538987849475,0.0016741071428571
17-05-2020,7:07 PM,Andhra Pradesh,0.0434639687351619,0.0858794384805945,0.0279017857142857
23-05-2020,7:42 PM,Sikkim,1.826217173746302e-05,0.0,0.0
01-04-2020,7:30 PM,Himachal Pradesh,5.4786515212389055e-05,0.0,0.0005580357142857
29-03-2020,7:30 PM,Uttar Pradesh,0.001187041162935,0.0006488144390704,0.0
26-04-2020,5:00 PM,Meghalaya,0.0002191460608495,0.0,0.0005580357142857
03-05-2020,5:00 PM,Delhi,0.0752766719018225,0.0740828123156777,0.0357142857142857
30-04-2020,5:00 PM,Manipur,3.652434347492604e-05,0.0001179662616491,0.0
27-04-2020,5:00 PM,Meghalaya,0.0002191460608495,0.0,0.0005580357142857
22-05-2020,7:53 PM,West Bengal,0.0631688520398845,0.0755573905862923,0.1501116071428571
24-03-2020,6:00 PM,Chhattisgarh,1.826217173746302e-05,0.0,0.0
09-04-2020,5:00 PM,Punjab,0.0018444793454837,0.0002359325232983,0.0044642857142857
29-04-2020,5:00 PM,Meghalaya,0.0002191460608495,0.0,0.0005580357142857
01-04-2020,7:30 PM,Ladakh,0.000237408232587,0.0001769493924737,0.0
25-03-2020,6:00 PM,Bihar,7.304868694985207e-05,0.0,0.0005580357142857
01-04-2020,7:30 PM,Manipur,1.826217173746302e-05,0.0,0.0
21-03-2020,6:00 PM,Maharashtra,0.0011505168194601,0.0,0.0005580357142857
13-03-2020,6:00 PM,Andhra Pradesh,1.826217173746302e-05,0.0,0.0
23-04-2020,5:00 PM,Jammu and Kashmir,0.0074327038971474,0.0054264480358617,0.0027901785714285
08-04-2020,5:00 PM,Manipur,3.652434347492604e-05,0.0,0.0
14-03-2020,6:00 PM,Nagaland,0.0,0.0,0.0
11-04-2020,5:00 PM,Chandigarh,0.0003287190912743,0.000412881915772,0.0
03-04-2020,6:00 PM,Uttarakhand,0.0001826217173746,0.0001179662616491,0.0
03-04-2020,6:00 PM,Lakshadweep,0.0,0.0,0.0
03-05-2020,5:00 PM,West Bengal,0.0168377223419409,0.0089064527545122,0.0184151785714285
20-03-2020,6:00 PM,West Bengal,3.652434347492604e-05,0.0,0.0
01-05-2020,5:00 PM,Rajasthan,0.0471894517696044,0.0493098973693523,0.0323660714285714
19-03-2020,6:00 PM,Chandigarh,1.826217173746302e-05,0.0,0.0
17-05-2020,7:40 PM,Karnataka,0.02094671098287,0.0300224135897133,0.0206473214285714
26-03-2020,6:00 PM,Rajasthan,0.0007487490412359,0.0001769493924737,0.0
24-02-2020,6:00 PM,Kerala,5.4786515212389055e-05,0.0,0.0
15-04-2020,5:00 PM,Uttarakhand,0.0006757003542861,0.0005308481774212,0.0
16-05-2020,6:03 PM,Kerala,0.0109938273859527,0.0293146160198183,0.0022321428571428
11-02-2020,6:00 PM,Kerala,5.4786515212389055e-05,0.0,0.0
08-04-2020,5:00 PM,Puducherry,9.131085868731508e-05,5.898313082458417e-05,0.0
20-05-2020,12:26 AM,Assam,0.0034515504583805,0.0028901734104046,0.0022321428571428
02-04-2020,6:00 PM,Odisha,7.304868694985207e-05,0.0,0.0
01-05-2020,5:00 PM,Puducherry,0.0001460973738997,0.0002949156541229,0.0
23-03-2020,6:00 PM,Bihar,3.652434347492604e-05,0.0,0.0005580357142857
18-05-2020,5:42 PM,Kerala,0.0115234303663391,0.0293146160198183,0.0022321428571428
16-04-2020,5:00 PM,Madhya Pradesh,0.0204536323459585,0.0037749203727733,0.0295758928571428
07-03-2020,6:00 PM,Ladakh,3.652434347492604e-05,0.0,0.0
11-04-2020,5:00 PM,Bihar,0.0010957303042477,0.0,0.0005580357142857
20-04-2020,5:00 PM,West Bengal,0.0061908762189999,0.0038928866344225,0.0066964285714285
30-04-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
16-04-2020,5:00 PM,Jharkhand,0.0005113408086489,0.0,0.0011160714285714
09-05-2020,11:23 PM,Tripura,0.0024653931845575,0.0001179662616491,0.0
01-05-2020,5:00 PM,Odisha,0.0026114905584572,0.0024183083638079,0.0005580357142857
16-05-2020,7:13 PM,Tamil Nadu,0.2049746155812849,0.2460776218001651,0.0440848214285714
11-05-2020,6:03 PM,Himachal Pradesh,0.0010774681325103,0.0020644095788604,0.0016741071428571
28-04-2020,5:00 PM,Goa,0.0001278352021622,0.000412881915772,0.0
04-05-2020,5:00 PM,Madhya Pradesh,0.0537273092516162,0.0470685383980181,0.0920758928571428
29-04-2020,5:00 PM,Andhra Pradesh,0.0243252127543007,0.0169281585466556,0.0172991071428571
20-03-2020,6:00 PM,Tamil Nadu,5.4786515212389055e-05,5.898313082458417e-05,0.0
13-04-2020,5:00 PM,Ladakh,0.0002739325760619,0.0005898313082458,0.0
23-03-2020,6:00 PM,Chhattisgarh,1.826217173746302e-05,0.0,0.0
06-04-2020,6:00 PM,Telangana,0.0058621571277256,0.0020054264480358,0.00390625
04-05-2020,5:00 PM,Delhi,0.0830746192337192,0.0803350241830836,0.0357142857142857
17-04-2020,5:00 PM,Odisha,0.0010957303042477,0.001120679485667,0.0005580357142857
05-05-2020,5:00 PM,Delhi,0.0894481171700938,0.0844048602099799,0.0357142857142857
20-04-2020,5:00 PM,Nagaland,0.0,0.0,0.0
11-04-2020,5:00 PM,Andaman and Nicobar Islands,0.000200883889112,0.0,0.0
11-03-2020,6:00 PM,Punjab,1.826217173746302e-05,0.0,0.0
27-04-2020,5:00 PM,Andhra Pradesh,0.0214945761349939,0.0138610357437772,0.0172991071428571
25-03-2020,6:00 PM,Karnataka,0.0007487490412359,0.0001769493924737,0.0005580357142857
29-04-2020,5:00 PM,Uttar Pradesh,0.0386244932247342,0.0281349534033266,0.0200892857142857
18-04-2020,5:00 PM,Tripura,3.652434347492604e-05,5.898313082458417e-05,0.0
06-04-2020,6:00 PM,West Bengal,0.001460973738997,0.0005898313082458,0.0016741071428571
26-03-2020,6:00 PM,Jammu and Kashmir,0.000237408232587,5.898313082458417e-05,0.0
04-04-2020,6:00 PM,Karnataka,0.0023375579823952,0.000707797569895,0.0016741071428571
23-05-2020,6:10 PM,Odisha,0.0243982614412505,0.0293146160198183,0.00390625
02-05-2020,5:00 PM,Himachal Pradesh,0.0007304868694985,0.0017694939247375,0.0005580357142857
27-03-2020,10:00 AM,Haryana,0.0005478651521238,0.0006488144390704,0.0
19-04-2020,5:00 PM,Karnataka,0.0070126739471857,0.0061342456057567,0.0078125
29-04-2020,5:00 PM,Punjab,0.005880419299463,0.0041878022885454,0.0106026785714285
17-05-2020,10:22 PM,Himachal Pradesh,0.001460973738997,0.0023593252329833,0.0016741071428571
29-04-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
15-04-2020,5:00 PM,Chhattisgarh,0.0006026516673362,0.0007667807007195,0.0
08-05-2020,8:00 AM,Madhya Pradesh,0.0593885824902297,0.0726082340450631,0.1077008928571428
04-05-2020,5:00 PM,Meghalaya,0.0002191460608495,0.0,0.0005580357142857
04-04-2020,6:00 PM,Jharkhand,3.652434347492604e-05,0.0,0.0
29-04-2020,5:00 PM,Assam,0.0006939625260235,0.0015925445322637,0.0005580357142857
22-04-2020,5:00 PM,Delhi,0.0393732422659702,0.0360386929338209,0.0262276785714285
24-03-2020,6:00 PM,Chandigarh,0.0001278352021622,0.0,0.0
23-05-2020,12:23 AM,Puducherry,0.000474816465174,0.0005898313082458,0.0
21-05-2020,7:33 PM,Arunachal Pradesh,1.826217173746302e-05,5.898313082458417e-05,0.0
27-03-2020,10:00 AM,Madhya Pradesh,0.0003652434347492,0.0,0.0005580357142857
07-04-2020,6:00 PM,Gujarat,0.0030132583366813,0.0014745782706146,0.0072544642857142
21-03-2020,6:00 PM,Uttar Pradesh,0.0004382921216991,0.0005308481774212,0.0
06-04-2020,6:00 PM,Odisha,0.0003835056064867,0.0001179662616491,0.0
14-04-2020,5:00 PM,Uttar Pradesh,0.0119982468315132,0.0028901734104046,0.0027901785714285
26-05-2020,03:33 PM,Chandigarh,0.0050768837430147,0.0110298454641972,0.0022321428571428
07-05-2020,8:00 AM,Himachal Pradesh,0.0008217977281858,0.0020644095788604,0.0011160714285714
24-04-2020,5:00 PM,Andhra Pradesh,0.0174403740092771,0.0085525539695647,0.0161830357142857
13-04-2020,5:00 PM,Karnataka,0.0045107564191533,0.0034800047186504,0.0033482142857142
03-05-2020,5:00 PM,Telangana,0.0194126885569231,0.0270142739176595,0.015625
18-03-2020,6:00 PM,West Bengal,1.826217173746302e-05,0.0,0.0
26-05-2020,10:14 PM,Bihar,0.0542021257167902,0.0471865046596673,0.0078125
04-04-2020,6:00 PM,Andhra Pradesh,0.0029402096497315,5.898313082458417e-05,0.0005580357142857
13-03-2020,6:00 PM,Karnataka,0.0001095730304247,0.0,0.0005580357142857
06-04-2020,6:00 PM,Lakshadweep,0.0,0.0,0.0
20-04-2020,5:00 PM,Madhya Pradesh,0.0271193250301325,0.0074908576147221,0.0412946428571428
06-05-2020,8:00 AM,Madhya Pradesh,0.0556813616275247,0.0589831308245841,0.0982142857142857
10-05-2020,8:02 PM,West Bengal,0.0354103509989407,0.0245959655538516,0.1032366071428571
05-04-2020,6:00 PM,Maharashtra,0.0089484641513568,0.0024772914946325,0.0133928571428571
13-04-2020,5:00 PM,Gujarat,0.0098433105664925,0.0027722071487554,0.0145089285714285
23-05-2020,11:23 PM,Jharkhand,0.006391760108112,0.0083166214462663,0.0016741071428571
03-05-2020,5:00 PM,Arunachal Pradesh,1.826217173746302e-05,5.898313082458417e-05,0.0
18-05-2020,10:48 AM,Puducherry,0.0003104569195368,0.0005308481774212,0.0
06-04-2020,6:00 PM,Kerala,0.0057343219255633,0.0032440721953521,0.0011160714285714
08-04-2020,5:00 PM,Andhra Pradesh,0.0055699623799262,0.0002949156541229,0.0022321428571428
21-04-2020,5:00 PM,Nagaland,0.0,0.0,0.0
09-03-2020,6:00 PM,Nagaland,0.0,0.0,0.0
26-05-2020,08:34 PM,Jammu and Kashmir,0.0321231600861974,0.0491329479768786,0.0133928571428571
30-04-2020,5:00 PM,Andhra Pradesh,0.0256218269476606,0.0189335849946915,0.0172991071428571
21-05-2020,10:48 PM,Meghalaya,0.0002556704043244,0.000707797569895,0.0005580357142857
08-04-2020,5:00 PM,Jammu and Kashmir,0.0021184119215457,0.0002359325232983,0.0011160714285714
29-03-2020,7:30 PM,Ladakh,0.000237408232587,0.0001769493924737,0.0
24-04-2020,5:00 PM,Punjab,0.0050586215712772,0.0038339035035979,0.0089285714285714
15-03-2020,6:00 PM,Nagaland,0.0,0.0,0.0
10-04-2020,5:00 PM,Jharkhand,0.000237408232587,0.0,0.0005580357142857
03-05-2020,5:00 PM,Nagaland,0.0,0.0,0.0
12-05-2020,10:24 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0019464433172112,0.0
14-04-2020,5:00 PM,Tripura,3.652434347492604e-05,0.0,0.0
10-05-2020,10:12 PM,Dadra and Nagar Haveli and Daman and Diu,1.826217173746302e-05,0.0,0.0
21-05-2020,10:23 PM,Bihar,0.036286935242339,0.0336793677008375,0.0050223214285714
21-04-2020,5:00 PM,Ladakh,0.0003287190912743,0.0008257638315441,0.0
19-05-2020,2:12 PM,Meghalaya,0.000237408232587,0.000707797569895,0.0005580357142857
30-04-2020,5:00 PM,Bihar,0.0073596552101975,0.0038339035035979,0.0011160714285714
14-03-2020,6:00 PM,Telangana,1.826217173746302e-05,0.0,0.0
02-04-2020,6:00 PM,Puducherry,5.4786515212389055e-05,5.898313082458417e-05,0.0
12-03-2020,6:00 PM,Tamil Nadu,1.826217173746302e-05,0.0,0.0
26-04-2020,5:00 PM,West Bengal,0.0111581869315899,0.0061932287365813,0.0100446428571428
27-03-2020,10:00 AM,Andaman and Nicobar Islands,1.826217173746302e-05,0.0,0.0
12-05-2020,11:13 PM,Tripura,0.0028123744475693,0.0001179662616491,0.0
22-05-2020,3:03 PM,Andhra Pradesh,0.0495635340954746,0.1049309897369352,0.03125
15-05-2020,6:58 PM,Haryana,0.0155958946637934,0.027368172702607,0.0072544642857142
01-05-2020,5:00 PM,Himachal Pradesh,0.0007304868694985,0.0016515276630883,0.0005580357142857
08-04-2020,5:00 PM,Telangana,0.0077979473318967,0.0020644095788604,0.00390625
14-05-2020,7:19 AM,Lakshadweep,0.0,0.0,0.0
09-04-2020,5:00 PM,Sikkim,0.0,0.0,0.0
03-04-2020,6:00 PM,Madhya Pradesh,0.0018992658606961,0.0,0.0033482142857142
14-04-2020,5:00 PM,Haryana,0.0036341721757551,0.0020054264480358,0.0016741071428571
16-04-2020,5:00 PM,Tamil Nadu,0.022681617297929,0.0069600094373009,0.0078125
11-05-2020,10:24 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0019464433172112,0.0
23-04-2020,5:00 PM,Himachal Pradesh,0.0007304868694985,0.0010616963548425,0.0005580357142857
16-05-2020,5:47 PM,Uttarakhand,0.0016801197998465,0.0030671228028783,0.0005580357142857
11-05-2020,8:45 AM,Nagaland,0.0,0.0,0.0
16-03-2020,6:00 PM,Punjab,1.826217173746302e-05,0.0,0.0
10-03-2020,6:00 PM,Delhi,7.304868694985207e-05,0.0,0.0
18-03-2020,6:00 PM,Delhi,0.0001826217173746,0.0001179662616491,0.0005580357142857
04-05-2020,5:00 PM,Karnataka,0.0117243142554512,0.0179308717706735,0.0145089285714285
11-03-2020,6:00 PM,Maharashtra,3.652434347492604e-05,0.0,0.0
29-04-2020,5:00 PM,Puducherry,0.0001460973738997,0.0001769493924737,0.0
22-04-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
08-04-2020,5:00 PM,Odisha,0.0007670112129734,0.0001179662616491,0.0005580357142857
08-05-2020,8:00 AM,Andhra Pradesh,0.0337302311990941,0.0460068420431756,0.0212053571428571
21-03-2020,6:00 PM,Rajasthan,0.0003104569195368,0.0001769493924737,0.0
23-05-2020,10:32 PM,Mizoram,1.826217173746302e-05,5.898313082458417e-05,0.0
22-03-2020,6:00 PM,Delhi,0.0005296029803864,0.0002949156541229,0.0005580357142857
31-03-2020,8:30 PM,Chhattisgarh,0.0001460973738997,0.0,0.0
15-05-2020,5:42 PM,Kerala,0.0105372730925161,0.0290786834965199,0.0022321428571428
05-05-2020,5:00 PM,Sikkim,0.0,0.0,0.0
29-03-2020,7:30 PM,Bihar,0.000200883889112,0.0,0.0005580357142857
10-05-2020,8:45 AM,Nagaland,0.0,0.0,0.0
20-04-2020,5:00 PM,Meghalaya,0.000200883889112,0.0,0.0005580357142857
19-05-2020,7:19 AM,Sikkim,0.0,0.0,0.0
16-05-2020,11:23 PM,Dadra and Nagar Haveli and Daman and Diu,1.826217173746302e-05,5.898313082458417e-05,0.0
24-05-2020,9:11 PM,Jammu and Kashmir,0.0296029803864275,0.0477173528370886,0.01171875
27-03-2020,10:00 AM,Karnataka,0.0010044194455604,0.0001769493924737,0.0011160714285714
04-03-2020,6:00 PM,Telangana,1.826217173746302e-05,0.0,0.0
23-05-2020,12:03 PM,Chandigarh,0.0043463968735161,0.0105579804176005,0.0016741071428571
10-04-2020,5:00 PM,Punjab,0.0024106066693451,0.0002949156541229,0.0061383928571428
10-04-2020,5:00 PM,Karnataka,0.0035976478322802,0.0017694939247375,0.0033482142857142
07-04-2020,6:00 PM,Odisha,0.0007670112129734,0.0001179662616491,0.0005580357142857
18-04-2020,5:00 PM,Uttar Pradesh,0.0176960444136016,0.0050725492509142,0.0078125
27-03-2020,10:00 AM,Nagaland,0.0,0.0,0.0
23-03-2020,6:00 PM,Telangana,0.0005843894955988,5.898313082458417e-05,0.0
24-04-2020,5:00 PM,Uttar Pradesh,0.0292925234668906,0.0121505249498643,0.0133928571428571
07-05-2020,8:00 AM,Odisha,0.0033785017714306,0.0035979709802996,0.0011160714285714
20-04-2020,5:00 PM,Lakshadweep,0.0,0.0,0.0
04-04-2020,6:00 PM,Tamil Nadu,0.0075057525840973,0.0003538987849475,0.0011160714285714
19-05-2020,9:33 PM,Telangana,0.0298403886190145,0.0596319452636546,0.0212053571428571
03-04-2020,6:00 PM,Gujarat,0.0017349063150589,0.0005898313082458,0.0044642857142857
05-03-2020,6:00 PM,Telangana,1.826217173746302e-05,0.0,0.0
18-04-2020,5:00 PM,Assam,0.0006391760108112,0.0005308481774212,0.0005580357142857
23-03-2020,6:00 PM,Uttar Pradesh,0.0005661273238613,0.0005308481774212,0.0
01-05-2020,5:00 PM,Chhattisgarh,0.0007304868694985,0.002123392709685,0.0
09-04-2020,5:00 PM,Uttarakhand,0.0006391760108112,0.0002949156541229,0.0
20-04-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
24-03-2020,6:00 PM,Rajasthan,0.0005843894955988,0.0001769493924737,0.0
29-03-2020,7:30 PM,Tamil Nadu,0.0008948464151356,0.0002359325232983,0.0005580357142857
11-05-2020,11:13 PM,Uttar Pradesh,0.0652507396179553,0.1036923439896189,0.0446428571428571
10-03-2020,6:00 PM,Telangana,1.826217173746302e-05,0.0,0.0
08-02-2020,6:00 PM,Kerala,5.4786515212389055e-05,0.0,0.0
16-05-2020,3:24 AM,Uttar Pradesh,0.0777603272581175,0.1439778223428099,0.0580357142857142
17-05-2020,11:26 PM,Maharashtra,0.6036195624383651,0.4534623097794031,0.6685267857142857
03-04-2020,6:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
14-03-2020,6:00 PM,Sikkim,0.0,0.0,0.0
12-04-2020,5:00 PM,Manipur,3.652434347492604e-05,5.898313082458417e-05,0.0
26-04-2020,5:00 PM,Uttar Pradesh,0.0336571825121443,0.0170461248083048,0.0161830357142857
28-03-2020,6:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
16-04-2020,5:00 PM,Andhra Pradesh,0.0097519997078052,0.0011796626164916,0.0078125
10-04-2020,5:00 PM,Andhra Pradesh,0.006629168340699,0.000412881915772,0.0033482142857142
02-05-2020,5:00 PM,West Bengal,0.0145184265312831,0.0081986551846172,0.0184151785714285
05-05-2020,5:00 PM,Chandigarh,0.0018627415172212,0.0012386457473162,0.0005580357142857
04-04-2020,6:00 PM,Bihar,0.0005478651521238,0.0,0.0005580357142857
18-05-2020,11:23 PM,Dadra and Nagar Haveli and Daman and Diu,1.826217173746302e-05,5.898313082458417e-05,0.0
25-03-2020,6:00 PM,Haryana,0.0005113408086489,0.0006488144390704,0.0
19-04-2020,5:00 PM,Gujarat,0.0292925234668906,0.0055444142975109,0.0323660714285714
18-05-2020,11:23 PM,Ladakh,0.0007852733847109,0.0025362746254571,0.0
11-04-2020,5:00 PM,Andhra Pradesh,0.0069578874319734,0.0006488144390704,0.0033482142857142
28-03-2020,6:00 PM,West Bengal,0.0002739325760619,0.0,0.0005580357142857
26-05-2020,07:24 PM,Punjab,0.0384601336790971,0.1131296449215524,0.0223214285714285
02-05-2020,5:00 PM,Meghalaya,0.0002191460608495,0.0,0.0005580357142857
22-05-2020,6:10 PM,Himachal Pradesh,0.0033785017714306,0.0033620384570012,0.0022321428571428
19-05-2020,8:11 PM,Tamil Nadu,0.2273275137879396,0.2887224253863395,0.0474330357142857
16-03-2020,6:00 PM,Delhi,0.0001278352021622,0.0001179662616491,0.0005580357142857
08-05-2020,8:00 AM,Puducherry,0.0001643595456371,0.0003538987849475,0.0
02-05-2020,5:00 PM,Puducherry,0.0001460973738997,0.0002949156541229,0.0
20-05-2020,7:19 AM,Sikkim,0.0,0.0,0.0
03-05-2020,5:00 PM,Assam,0.0007852733847109,0.0018874601863866,0.0005580357142857
16-03-2020,6:00 PM,Andhra Pradesh,1.826217173746302e-05,0.0,0.0
23-05-2020,10:24 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0019464433172112,0.0
13-04-2020,5:00 PM,Odisha,0.000986157273823,0.000707797569895,0.0005580357142857
18-05-2020,2:43 AM,Chhattisgarh,0.0017349063150589,0.0034800047186504,0.0
09-05-2020,8:31 AM,Odisha,0.0064282844515869,0.0040108528960717,0.0016741071428571
30-03-2020,9:30 PM,Goa,9.131085868731508e-05,0.0,0.0
02-04-2020,6:00 PM,Jharkhand,1.826217173746302e-05,0.0,0.0
11-05-2020,9:43 PM,Chandigarh,0.0033054530844808,0.0016515276630883,0.0016741071428571
23-05-2020,6:44 PM,Manipur,0.0004930786369115,0.0001179662616491,0.0
23-05-2020,6:32 PM,Tamil Nadu,0.2832828079915263,0.44184263300696,0.0580357142857142
12-05-2020,9:42 PM,Jharkhand,0.0031410935388436,0.0046596673351421,0.0016741071428571
20-05-2020,8:40 PM,Gujarat,0.2289893714160487,0.3078329597735048,0.41796875
07-05-2020,8:00 AM,Nagaland,0.0,0.0,0.0
15-03-2020,6:00 PM,Andhra Pradesh,1.826217173746302e-05,0.0,0.0
24-03-2020,6:00 PM,Puducherry,1.826217173746302e-05,0.0,0.0
17-04-2020,5:00 PM,Rajasthan,0.0206545162350706,0.0096732334552318,0.0061383928571428
18-05-2020,11:23 PM,Manipur,0.0001278352021622,0.0001179662616491,0.0
20-04-2020,5:00 PM,Puducherry,0.0001278352021622,0.0001769493924737,0.0
28-03-2020,6:00 PM,Goa,5.4786515212389055e-05,0.0,0.0
16-04-2020,5:00 PM,Lakshadweep,0.0,0.0,0.0
06-04-2020,6:00 PM,Bihar,0.0005843894955988,0.0,0.0005580357142857
18-02-2020,6:00 PM,Kerala,5.4786515212389055e-05,0.0,0.0
07-05-2020,8:00 AM,Karnataka,0.0126556850140618,0.0208800283119027,0.0161830357142857
03-05-2020,5:00 PM,Chandigarh,0.0017166441433215,0.001120679485667,0.0
21-05-2020,6:21 PM,Andhra Pradesh,0.0475729573760911,0.100566238055916,0.0301339285714285
16-04-2020,5:00 PM,Nagaland,0.0,0.0,0.0
11-05-2020,7:53 PM,Madhya Pradesh,0.0691223200262975,0.1030435295505485,0.1233258928571428
30-04-2020,5:00 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0008847469623687,0.0
13-05-2020,9:33 PM,Ladakh,0.0007852733847109,0.0012976288781408,0.0
11-04-2020,5:00 PM,Himachal Pradesh,0.0005113408086489,0.0003538987849475,0.0005580357142857
02-04-2020,6:00 PM,Chhattisgarh,0.0001643595456371,0.0001179662616491,0.0
03-04-2020,6:00 PM,Rajasthan,0.0030497826801563,0.0001769493924737,0.0
09-05-2020,12:13 AM,Ladakh,0.0007670112129734,0.0010616963548425,0.0
26-05-2020,02:42 PM,Delhi,0.2641623141824025,0.4101686917541583,0.1607142857142857
02-04-2020,6:00 PM,Tamil Nadu,0.0042733481865663,0.0003538987849475,0.0005580357142857
14-05-2020,10:24 PM,Andaman and Nicobar Islands,0.0006026516673362,0.0019464433172112,0.0
19-04-2020,5:00 PM,Jammu and Kashmir,0.0062274005624748,0.0030081396720537,0.0027901785714285
26-05-2020,08:34 PM,Madhya Pradesh,0.1282734942839402,0.217588769611891,0.1702008928571428
22-04-2020,5:00 PM,Manipur,3.652434347492604e-05,0.0001179662616491,0.0
01-05-2020,5:00 PM,Goa,0.0001278352021622,0.000412881915772,0.0
12-05-2020,10:48 PM,Tamil Nadu,0.1592096132072026,0.1258700011796626,0.0340401785714285
20-05-2020,11:23 PM,Uttar Pradesh,0.0945067387413711,0.180842279108175,0.0708705357142857
27-04-2020,5:00 PM,Jammu and Kashmir,0.0095511158186931,0.008080688922968,0.0033482142857142
12-05-2020,7:52 AM,Odisha,0.0079805690492713,0.0068420431756517,0.0016741071428571
20-05-2020,10:02 AM,Tripura,0.0031593557105811,0.0068420431756517,0.0
02-05-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
04-04-2020,6:00 PM,Kerala,0.0053873406625515,0.0024183083638079,0.0011160714285714
24-04-2020,5:00 PM,Bihar,0.0032141422257934,0.0027132240179308,0.0011160714285714
01-04-2020,7:30 PM,Andhra Pradesh,0.0015157602542094,5.898313082458417e-05,0.0
26-03-2020,6:00 PM,Haryana,0.0005478651521238,0.0006488144390704,0.0
26-03-2020,6:00 PM,West Bengal,0.0001826217173746,0.0,0.0005580357142857
06-04-2020,6:00 PM,Haryana,0.0015340224259468,0.0014745782706146,0.0005580357142857
02-04-2020,6:00 PM,Goa,9.131085868731508e-05,0.0,0.0
03-05-2020,5:00 PM,Andhra Pradesh,0.0289090178604039,0.028783767842397,0.0184151785714285
18-04-2020,5:00 PM,Bihar,0.0015522845976843,0.0021823758405096,0.0011160714285714
25-03-2020,6:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
02-04-2020,6:00 PM,Karnataka,0.0020088388911209,0.0005308481774212,0.0016741071428571
14-04-2020,5:00 PM,Jharkhand,0.0004382921216991,0.0,0.0011160714285714
12-04-2020,5:00 PM,Mizoram,1.826217173746302e-05,0.0,0.0
